date,currency,rate
2023-06-25,BGN,1.9558
2023-06-26,BGN,1.9558
2023-06-27,BGN,1.9558
2023-06-28,BGN,1.9558
2023-06-29,BGN,1.9558
2023-06-30,BGN,1.9558
2023-07-01,BGN,1.9558
2023-07-02,BGN,1.9558
2023-07-03,BGN,1.9558
2023-07-04,BGN,1.9558
2023-07-05,BGN,1.9558
2023-07-06,BGN,1.9558
2023-07-07,BGN,1.9558
2023-07-08,BGN,1.9558
2023-07-09,BGN,1.9558
2023-07-10,BGN,1.9558
2023-07-11,BGN,1.9558
2023-07-12,BGN,1.9558
2023-07-13,BGN,1.9558
2023-07-14,BGN,1.9558
2023-07-15,BGN,1.9558
2023-07-16,BGN,1.9558
2023-07-17,BGN,1.9558
2023-07-18,BGN,1.9558
2023-07-19,BGN,1.9558
2023-07-20,BGN,1.9558
2023-07-21,BGN,1.9558
2023-07-22,BGN,1.9558
2023-07-23,BGN,1.9558
2023-07-24,BGN,1.9558
2023-07-25,BGN,1.9558
2023-07-26,BGN,1.9558
2023-07-27,BGN,1.9558
2023-07-28,BGN,1.9558
2023-07-29,BGN,1.9558
2023-07-30,BGN,1.9558
2023-07-31,BGN,1.9558
2023-08-01,BGN,1.9558
2023-08-02,BGN,1.9558
2023-08-03,BGN,1.9558
2023-08-04,BGN,1.9558
2023-08-05,BGN,1.9558
2023-08-06,BGN,1.9558
2023-08-07,BGN,1.9558
2023-08-08,BGN,1.9558
2023-08-09,BGN,1.9558
2023-08-10,BGN,1.9558
2023-08-11,BGN,1.9558
2023-08-12,BGN,1.9558
2023-08-13,BGN,1.9558
2023-08-14,BGN,1.9558
2023-08-15,BGN,1.9558
2023-08-16,BGN,1.9558
2023-08-17,BGN,1.9558
2023-08-18,BGN,1.9558
2023-08-19,BGN,1.9558
2023-08-20,BGN,1.9558
2023-08-21,BGN,1.9558
2023-08-22,BGN,1.9558
2023-08-23,BGN,1.9558
2023-08-24,BGN,1.9558
2023-08-25,BGN,1.9558
2023-08-26,BGN,1.9558
2023-08-27,BGN,1.9558
2023-08-28,BGN,1.9558
2023-08-29,BGN,1.9558
2023-08-30,BGN,1.9558
2023-08-31,BGN,1.9558
2023-09-01,BGN,1.9558
2023-09-02,BGN,1.9558
2023-09-03,BGN,1.9558
2023-09-04,BGN,1.9558
2023-09-05,BGN,1.9558
2023-09-06,BGN,1.9558
2023-09-07,BGN,1.9558
2023-09-08,BGN,1.9558
2023-09-09,BGN,1.9558
2023-09-10,BGN,1.9558
2023-09-11,BGN,1.9558
2023-09-12,BGN,1.9558
2023-09-13,BGN,1.9558
2023-09-14,BGN,1.9558
2023-09-15,BGN,1.9558
2023-09-16,BGN,1.9558
2023-09-17,BGN,1.9558
2023-09-18,BGN,1.9558
2023-09-19,BGN,1.9558
2023-09-20,BGN,1.9558
2023-09-21,BGN,1.9558
2023-09-22,BGN,1.9558
2023-09-23,BGN,1.9558
2023-09-24,BGN,1.9558
2023-09-25,BGN,1.9558
2023-09-26,BGN,1.9558
2023-09-27,BGN,1.9558
2023-09-28,BGN,1.9558
2023-09-29,BGN,1.9558
2023-09-30,BGN,1.9558
2023-10-01,BGN,1.9558
2023-10-02,BGN,1.9558
2023-10-03,BGN,1.9558
2023-10-04,BGN,1.9558
2023-10-05,BGN,1.9558
2023-10-06,BGN,1.9558
2023-10-07,BGN,1.9558
2023-10-08,BGN,1.9558
2023-10-09,BGN,1.9558
2023-10-10,BGN,1.9558
2023-10-11,BGN,1.9558
2023-10-12,BGN,1.9558
2023-10-13,BGN,1.9558
2023-10-14,BGN,1.9558
2023-10-15,BGN,1.9558
2023-10-16,BGN,1.9558
2023-10-17,BGN,1.9558
2023-10-18,BGN,1.9558
2023-10-19,BGN,1.9558
2023-10-20,BGN,1.9558
2023-10-21,BGN,1.9558
2023-10-22,BGN,1.9558
2023-10-23,BGN,1.9558
2023-10-24,BGN,1.9558
2023-10-25,BGN,1.9558
2023-10-26,BGN,1.9558
2023-10-27,BGN,1.9558
2023-10-28,BGN,1.9558
2023-10-29,BGN,1.9558
2023-10-30,BGN,1.9558
2023-10-31,BGN,1.9558
2023-11-01,BGN,1.9558
2023-11-02,BGN,1.9558
2023-11-03,BGN,1.9558
2023-11-04,BGN,1.9558
2023-11-05,BGN,1.9558
2023-11-06,BGN,1.9558
2023-11-07,BGN,1.9558
2023-11-08,BGN,1.9558
2023-11-09,BGN,1.9558
2023-11-10,BGN,1.9558
2023-11-11,BGN,1.9558
2023-11-12,BGN,1.9558
2023-11-13,BGN,1.9558
2023-11-14,BGN,1.9558
2023-11-15,BGN,1.9558
2023-11-16,BGN,1.9558
2023-11-17,BGN,1.9558
2023-11-18,BGN,1.9558
2023-11-19,BGN,1.9558
2023-11-20,BGN,1.9558
2023-11-21,BGN,1.9558
2023-11-22,BGN,1.9558
2023-11-23,BGN,1.9558
2023-11-24,BGN,1.9558
2023-11-25,BGN,1.9558
2023-11-26,BGN,1.9558
2023-11-27,BGN,1.9558
2023-11-28,BGN,1.9558
2023-11-29,BGN,1.9558
2023-11-30,BGN,1.9558
2023-12-01,BGN,1.9558
2023-12-02,BGN,1.9558
2023-12-03,BGN,1.9558
2023-12-04,BGN,1.9558
2023-12-05,BGN,1.9558
2023-12-06,BGN,1.9558
2023-12-07,BGN,1.9558
2023-12-08,BGN,1.9558
2023-12-09,BGN,1.9558
2023-12-10,BGN,1.9558
2023-12-11,BGN,1.9558
2023-12-12,BGN,1.9558
2023-12-13,BGN,1.9558
2023-12-14,BGN,1.9558
2023-12-15,BGN,1.9558
2023-12-16,BGN,1.9558
2023-12-17,BGN,1.9558
2023-12-18,BGN,1.9558
2023-12-19,BGN,1.9558
2023-12-20,BGN,1.9558
2023-12-21,BGN,1.9558
2023-12-22,BGN,1.9558
2023-12-23,BGN,1.9558
2023-12-24,BGN,1.9558
2023-12-25,BGN,1.9558
2023-12-26,BGN,1.9558
2023-12-27,BGN,1.9558
2023-12-28,BGN,1.9558
2023-12-29,BGN,1.9558
2023-12-30,BGN,1.9558
2023-12-31,BGN,1.9558
2024-01-01,BGN,1.9558
2024-01-02,BGN,1.9558
2024-01-03,BGN,1.9558
2024-01-04,BGN,1.9558
2024-01-05,BGN,1.9558
2024-01-06,BGN,1.9558
2024-01-07,BGN,1.9558
2024-01-08,BGN,1.9558
2024-01-09,BGN,1.9558
2024-01-10,BGN,1.9558
2024-01-11,BGN,1.9558
2024-01-12,BGN,1.9558
2024-01-13,BGN,1.9558
2024-01-14,BGN,1.9558
2024-01-15,BGN,1.9558
2024-01-16,BGN,1.9558
2024-01-17,BGN,1.9558
2024-01-18,BGN,1.9558
2024-01-19,BGN,1.9558
2024-01-20,BGN,1.9558
2024-01-21,BGN,1.9558
2024-01-22,BGN,1.9558
2024-01-23,BGN,1.9558
2024-01-24,BGN,1.9558
2024-01-25,BGN,1.9558
2024-01-26,BGN,1.9558
2024-01-27,BGN,1.9558
2024-01-28,BGN,1.9558
2024-01-29,BGN,1.9558
2024-01-30,BGN,1.9558
2024-01-31,BGN,1.9558
2024-02-01,BGN,1.9558
2024-02-02,BGN,1.9558
2024-02-03,BGN,1.9558
2024-02-04,BGN,1.9558
2024-02-05,BGN,1.9558
2024-02-06,BGN,1.9558
2024-02-07,BGN,1.9558
2024-02-08,BGN,1.9558
2024-02-09,BGN,1.9558
2024-02-10,BGN,1.9558
2024-02-11,BGN,1.9558
2024-02-12,BGN,1.9558
2024-02-13,BGN,1.9558
2024-02-14,BGN,1.9558
2024-02-15,BGN,1.9558
2024-02-16,BGN,1.9558
2024-02-17,BGN,1.9558
2024-02-18,BGN,1.9558
2024-02-19,BGN,1.9558
2024-02-20,BGN,1.9558
2024-02-21,BGN,1.9558
2024-02-22,BGN,1.9558
2024-02-23,BGN,1.9558
2024-02-24,BGN,1.9558
2024-02-25,BGN,1.9558
2024-02-26,BGN,1.9558
2024-02-27,BGN,1.9558
2024-02-28,BGN,1.9558
2024-02-29,BGN,1.9558
2024-03-01,BGN,1.9558
2024-03-02,BGN,1.9558
2024-03-03,BGN,1.9558
2024-03-04,BGN,1.9558
2024-03-05,BGN,1.9558
2024-03-06,BGN,1.9558
2024-03-07,BGN,1.9558
2024-03-08,BGN,1.9558
2024-03-09,BGN,1.9558
2024-03-10,BGN,1.9558
2024-03-11,BGN,1.9558
2024-03-12,BGN,1.9558
2024-03-13,BGN,1.9558
2024-03-14,BGN,1.9558
2024-03-15,BGN,1.9558
2024-03-16,BGN,1.9558
2024-03-17,BGN,1.9558
2024-03-18,BGN,1.9558
2024-03-19,BGN,1.9558
2024-03-20,BGN,1.9558
2024-03-21,BGN,1.9558
2024-03-22,BGN,1.9558
2024-03-23,BGN,1.9558
2024-03-24,BGN,1.9558
2024-03-25,BGN,1.9558
2024-03-26,BGN,1.9558
2024-03-27,BGN,1.9558
2024-03-28,BGN,1.9558
2024-03-29,BGN,1.9558
2024-03-30,BGN,1.9558
2024-03-31,BGN,1.9558
2024-04-01,BGN,1.9558
2024-04-02,BGN,1.9558
2024-04-03,BGN,1.9558
2024-04-04,BGN,1.9558
2024-04-05,BGN,1.9558
2024-04-06,BGN,1.9558
2024-04-07,BGN,1.9558
2024-04-08,BGN,1.9558
2024-04-09,BGN,1.9558
2024-04-10,BGN,1.9558
2024-04-11,BGN,1.9558
2024-04-12,BGN,1.9558
2024-04-13,BGN,1.9558
2024-04-14,BGN,1.9558
2024-04-15,BGN,1.9558
2024-04-16,BGN,1.9558
2024-04-17,BGN,1.9558
2024-04-18,BGN,1.9558
2024-04-19,BGN,1.9558
2024-04-20,BGN,1.9558
2024-04-21,BGN,1.9558
2024-04-22,BGN,1.9558
2024-04-23,BGN,1.9558
2024-04-24,BGN,1.9558
2024-04-25,BGN,1.9558
2024-04-26,BGN,1.9558
2024-04-27,BGN,1.9558
2024-04-28,BGN,1.9558
2024-04-29,BGN,1.9558
2024-04-30,BGN,1.9558
2024-05-01,BGN,1.9558
2024-05-02,BGN,1.9558
2024-05-03,BGN,1.9558
2024-05-04,BGN,1.9558
2024-05-05,BGN,1.9558
2024-05-06,BGN,1.9558
2024-05-07,BGN,1.9558
2024-05-08,BGN,1.9558
2024-05-09,BGN,1.9558
2024-05-10,BGN,1.9558
2024-05-11,BGN,1.9558
2024-05-12,BGN,1.9558
2024-05-13,BGN,1.9558
2024-05-14,BGN,1.9558
2024-05-15,BGN,1.9558
2024-05-16,BGN,1.9558
2024-05-17,BGN,1.9558
2024-05-18,BGN,1.9558
2024-05-19,BGN,1.9558
2024-05-20,BGN,1.9558
2024-05-21,BGN,1.9558
2024-05-22,BGN,1.9558
2024-05-23,BGN,1.9558
2024-05-24,BGN,1.9558
2024-05-25,BGN,1.9558
2024-05-26,BGN,1.9558
2024-05-27,BGN,1.9558
2024-05-28,BGN,1.9558
2024-05-29,BGN,1.9558
2024-05-30,BGN,1.9558
2024-05-31,BGN,1.9558
2024-06-01,BGN,1.9558
2024-06-02,BGN,1.9558
2024-06-03,BGN,1.9558
2024-06-04,BGN,1.9558
2024-06-05,BGN,1.9558
2024-06-06,BGN,1.9558
2024-06-07,BGN,1.9558
2024-06-08,BGN,1.9558
2024-06-09,BGN,1.9558
2024-06-10,BGN,1.9558
2024-06-11,BGN,1.9558
2024-06-12,BGN,1.9558
2024-06-13,BGN,1.9558
2024-06-14,BGN,1.9558
2024-06-15,BGN,1.9558
2024-06-16,BGN,1.9558
2024-06-17,BGN,1.9558
2024-06-18,BGN,1.9558
2024-06-19,BGN,1.9558
2024-06-20,BGN,1.9558
2024-06-21,BGN,1.9558
2024-06-22,BGN,1.9558
2024-06-23,BGN,1.9558
2024-06-24,BGN,1.9558
2024-06-25,BGN,1.9558
2024-06-26,BGN,1.9558
2024-06-27,BGN,1.9558
2024-06-28,BGN,1.9558
2024-06-29,BGN,1.9558
2024-06-30,BGN,1.9558
2024-07-01,BGN,1.9558
2024-07-02,BGN,1.9558
2024-07-03,BGN,1.9558
2024-07-04,BGN,1.9558
2024-07-05,BGN,1.9558
2024-07-06,BGN,1.9558
2024-07-07,BGN,1.9558
2024-07-08,BGN,1.9558
2024-07-09,BGN,1.9558
2024-07-10,BGN,1.9558
2024-07-11,BGN,1.9558
2024-07-12,BGN,1.9558
2024-07-13,BGN,1.9558
2024-07-14,BGN,1.9558
2024-07-15,BGN,1.9558
2024-07-16,BGN,1.9558
2024-07-17,BGN,1.9558
2024-07-18,BGN,1.9558
2024-07-19,BGN,1.9558
2024-07-20,BGN,1.9558
2024-07-21,BGN,1.9558
2024-07-22,BGN,1.9558
2024-07-23,BGN,1.9558
2024-07-24,BGN,1.9558
2024-07-25,BGN,1.9558
2024-07-26,BGN,1.9558
2024-07-27,BGN,1.9558
2024-07-28,BGN,1.9558
2024-07-29,BGN,1.9558
2024-07-30,BGN,1.9558
2024-07-31,BGN,1.9558
2024-08-01,BGN,1.9558
2024-08-02,BGN,1.9558
2024-08-03,BGN,1.9558
2024-08-04,BGN,1.9558
2024-08-05,BGN,1.9558
2024-08-06,BGN,1.9558
2024-08-07,BGN,1.9558
2024-08-08,BGN,1.9558
2024-08-09,BGN,1.9558
2024-08-10,BGN,1.9558
2024-08-11,BGN,1.9558
2024-08-12,BGN,1.9558
2024-08-13,BGN,1.9558
2024-08-14,BGN,1.9558
2024-08-15,BGN,1.9558
2024-08-16,BGN,1.9558
2024-08-17,BGN,1.9558
2024-08-18,BGN,1.9558
2024-08-19,BGN,1.9558
2024-08-20,BGN,1.9558
2024-08-21,BGN,1.9558
2024-08-22,BGN,1.9558
2024-08-23,BGN,1.9558
2024-08-24,BGN,1.9558
2024-08-25,BGN,1.9558
2024-08-26,BGN,1.9558
2024-08-27,BGN,1.9558
2024-08-28,BGN,1.9558
2024-08-29,BGN,1.9558
2024-08-30,BGN,1.9558
2024-08-31,BGN,1.9558
2024-09-01,BGN,1.9558
2024-09-02,BGN,1.9558
2024-09-03,BGN,1.9558
2024-09-04,BGN,1.9558
2024-09-05,BGN,1.9558
2024-09-06,BGN,1.9558
2024-09-07,BGN,1.9558
2024-09-08,BGN,1.9558
2024-09-09,BGN,1.9558
2024-09-10,BGN,1.9558
2024-09-11,BGN,1.9558
2024-09-12,BGN,1.9558
2024-09-13,BGN,1.9558
2024-09-14,BGN,1.9558
2024-09-15,BGN,1.9558
2024-09-16,BGN,1.9558
2024-09-17,BGN,1.9558
2024-09-18,BGN,1.9558
2024-09-19,BGN,1.9558
2024-09-20,BGN,1.9558
2024-09-21,BGN,1.9558
2024-09-22,BGN,1.9558
2024-09-23,BGN,1.9558
2024-09-24,BGN,1.9558
2024-09-25,BGN,1.9558
2024-09-26,BGN,1.9558
2024-09-27,BGN,1.9558
2024-09-28,BGN,1.9558
2024-09-29,BGN,1.9558
2024-09-30,BGN,1.9558
2024-10-01,BGN,1.9558
2024-10-02,BGN,1.9558
2024-10-03,BGN,1.9558
2024-10-04,BGN,1.9558
2024-10-05,BGN,1.9558
2024-10-06,BGN,1.9558
2024-10-07,BGN,1.9558
2024-10-08,BGN,1.9558
2024-10-09,BGN,1.9558
2024-10-10,BGN,1.9558
2024-10-11,BGN,1.9558
2024-10-12,BGN,1.9558
2024-10-13,BGN,1.9558
2024-10-14,BGN,1.9558
2024-10-15,BGN,1.9558
2024-10-16,BGN,1.9558
2024-10-17,BGN,1.9558
2024-10-18,BGN,1.9558
2024-10-19,BGN,1.9558
2024-10-20,BGN,1.9558
2024-10-21,BGN,1.9558
2024-10-22,BGN,1.9558
2024-10-23,BGN,1.9558
2024-10-24,BGN,1.9558
2024-10-25,BGN,1.9558
2024-10-26,BGN,1.9558
2024-10-27,BGN,1.9558
2024-10-28,BGN,1.9558
2024-10-29,BGN,1.9558
2024-10-30,BGN,1.9558
2024-10-31,BGN,1.9558
2024-11-01,BGN,1.9558
2024-11-02,BGN,1.9558
2024-11-03,BGN,1.9558
2024-11-04,BGN,1.9558
2024-11-05,BGN,1.9558
2024-11-06,BGN,1.9558
2024-11-07,BGN,1.9558
2024-11-08,BGN,1.9558
2024-11-09,BGN,1.9558
2024-11-10,BGN,1.9558
2024-11-11,BGN,1.9558
2024-11-12,BGN,1.9558
2024-11-13,BGN,1.9558
2024-11-14,BGN,1.9558
2024-11-15,BGN,1.9558
2024-11-16,BGN,1.9558
2024-11-17,BGN,1.9558
2024-11-18,BGN,1.9558
2024-11-19,BGN,1.9558
2024-11-20,BGN,1.9558
2024-11-21,BGN,1.9558
2024-11-22,BGN,1.9558
2024-11-23,BGN,1.9558
2024-11-24,BGN,1.9558
2024-11-25,BGN,1.9558
2024-11-26,BGN,1.9558
2024-11-27,BGN,1.9558
2024-11-28,BGN,1.9558
2024-11-29,BGN,1.9558
2022-12-30,BRL,5.6386
2022-12-31,BRL,5.6386
2023-01-01,BRL,5.6386
2023-01-02,BRL,5.7048
2023-01-03,BRL,5.6656
2023-01-04,BRL,5.7758
2023-01-05,BRL,5.706
2023-01-06,BRL,5.6034
2023-01-07,BRL,5.6034
2023-01-08,BRL,5.6034
2023-01-09,BRL,5.6475
2023-01-10,BRL,5.6471
2023-01-11,BRL,5.584
2023-01-12,BRL,5.5556
2023-01-13,BRL,5.5512
2023-01-14,BRL,5.5512
2023-01-15,BRL,5.5512
2023-01-16,BRL,5.524
2023-01-17,BRL,5.5607
2023-01-18,BRL,5.5252
2023-01-19,BRL,5.6326
2023-01-20,BRL,5.6271
2023-01-21,BRL,5.6271
2023-01-22,BRL,5.6271
2023-01-23,BRL,5.6372
2023-01-24,BRL,5.6164
2023-01-25,BRL,5.569
2023-01-26,BRL,5.5572
2023-01-27,BRL,5.5104
2023-01-28,BRL,5.5104
2023-01-29,BRL,5.5104
2023-01-30,BRL,5.5654
2023-01-31,BRL,5.5373
2023-02-01,BRL,5.5174
2023-02-02,BRL,5.4859
2023-02-03,BRL,5.5414
2023-02-04,BRL,5.5414
2023-02-05,BRL,5.5414
2023-02-06,BRL,5.5625
2023-02-07,BRL,5.5216
2023-02-08,BRL,5.5644
2023-02-09,BRL,5.6165
2023-02-10,BRL,5.6245
2023-02-11,BRL,5.6245
2023-02-12,BRL,5.6245
2023-02-13,BRL,5.5576
2023-02-14,BRL,5.5552
2023-02-15,BRL,5.586
2023-02-16,BRL,5.609
2023-02-17,BRL,5.5487
2023-02-18,BRL,5.5487
2023-02-19,BRL,5.5487
2023-02-20,BRL,5.5162
2023-02-21,BRL,5.511
2023-02-22,BRL,5.5008
2023-02-23,BRL,5.4765
2023-02-24,BRL,5.4633
2023-02-25,BRL,5.4633
2023-02-26,BRL,5.4633
2023-02-27,BRL,5.4848
2023-02-28,BRL,5.528
2023-03-01,BRL,5.5535
2023-03-02,BRL,5.5242
2023-03-03,BRL,5.5248
2023-03-04,BRL,5.5248
2023-03-05,BRL,5.5248
2023-03-06,BRL,5.5356
2023-03-07,BRL,5.5224
2023-03-08,BRL,5.451
2023-03-09,BRL,5.4202
2023-03-10,BRL,5.5037
2023-03-11,BRL,5.5037
2023-03-12,BRL,5.5037
2023-03-13,BRL,5.6256
2023-03-14,BRL,5.6136
2023-03-15,BRL,5.5672
2023-03-16,BRL,5.6005
2023-03-17,BRL,5.5872
2023-03-18,BRL,5.5872
2023-03-19,BRL,5.5872
2023-03-20,BRL,5.6183
2023-03-21,BRL,5.6491
2023-03-22,BRL,5.6683
2023-03-23,BRL,5.6995
2023-03-24,BRL,5.7298
2023-03-25,BRL,5.7298
2023-03-26,BRL,5.7298
2023-03-27,BRL,5.6362
2023-03-28,BRL,5.608
2023-03-29,BRL,5.5958
2023-03-30,BRL,5.5531
2023-03-31,BRL,5.5158
2023-04-01,BRL,5.5158
2023-04-02,BRL,5.5158
2023-04-03,BRL,5.4786
2023-04-04,BRL,5.5121
2023-04-05,BRL,5.5497
2023-04-06,BRL,5.5096
2023-04-07,BRL,5.5096
2023-04-08,BRL,5.5096
2023-04-09,BRL,5.5096
2023-04-10,BRL,5.5096
2023-04-11,BRL,5.5072
2023-04-12,BRL,5.4635
2023-04-13,BRL,5.4117
2023-04-14,BRL,5.441
2023-04-15,BRL,5.441
2023-04-16,BRL,5.441
2023-04-17,BRL,5.3861
2023-04-18,BRL,5.3899
2023-04-19,BRL,5.4843
2023-04-20,BRL,5.5484
2023-04-21,BRL,5.5432
2023-04-22,BRL,5.5432
2023-04-23,BRL,5.5432
2023-04-24,BRL,5.5788
2023-04-25,BRL,5.5729
2023-04-26,BRL,5.5739
2023-04-27,BRL,5.5532
2023-04-28,BRL,5.4872
2023-04-29,BRL,5.4872
2023-04-30,BRL,5.4872
2023-05-01,BRL,5.4872
2023-05-02,BRL,5.4853
2023-05-03,BRL,5.5521
2023-05-04,BRL,5.5194
2023-05-05,BRL,5.496
2023-05-06,BRL,5.496
2023-05-07,BRL,5.496
2023-05-08,BRL,5.4613
2023-05-09,BRL,5.4863
2023-05-10,BRL,5.4497
2023-05-11,BRL,5.4218
2023-05-12,BRL,5.3844
2023-05-13,BRL,5.3844
2023-05-14,BRL,5.3844
2023-05-15,BRL,5.3431
2023-05-16,BRL,5.334
2023-05-17,BRL,5.3728
2023-05-18,BRL,5.3612
2023-05-19,BRL,5.3554
2023-05-20,BRL,5.3554
2023-05-21,BRL,5.3554
2023-05-22,BRL,5.4056
2023-05-23,BRL,5.3649
2023-05-24,BRL,5.3397
2023-05-25,BRL,5.332
2023-05-26,BRL,5.3878
2023-05-27,BRL,5.3878
2023-05-28,BRL,5.3878
2023-05-29,BRL,5.346
2023-05-30,BRL,5.3756
2023-05-31,BRL,5.4288
2023-06-01,BRL,5.4032
2023-06-02,BRL,5.3752
2023-06-03,BRL,5.3752
2023-06-04,BRL,5.3752
2023-06-05,BRL,5.2959
2023-06-06,BRL,5.2538
2023-06-07,BRL,5.2607
2023-06-08,BRL,5.2866
2023-06-09,BRL,5.2965
2023-06-10,BRL,5.2965
2023-06-11,BRL,5.2965
2023-06-12,BRL,5.2549
2023-06-13,BRL,5.2469
2023-06-14,BRL,5.2489
2023-06-15,BRL,5.2244
2023-06-16,BRL,5.279
2023-06-17,BRL,5.279
2023-06-18,BRL,5.279
2023-06-19,BRL,5.2588
2023-06-20,BRL,5.2376
2023-06-21,BRL,5.2273
2023-06-22,BRL,5.2331
2023-06-23,BRL,5.2235
2023-06-24,BRL,5.2235
2023-06-25,BRL,5.2235
2023-06-26,BRL,5.2177
2023-06-27,BRL,5.2311
2023-06-28,BRL,5.294
2023-06-29,BRL,5.3006
2023-06-30,BRL,5.2788
2023-07-01,BRL,5.2788
2023-07-02,BRL,5.2788
2023-07-03,BRL,5.2083
2023-07-04,BRL,5.2293
2023-07-05,BRL,5.2933
2023-07-06,BRL,5.2926
2023-07-07,BRL,5.3527
2023-07-08,BRL,5.3527
2023-07-09,BRL,5.3527
2023-07-10,BRL,5.3246
2023-07-11,BRL,5.3679
2023-07-12,BRL,5.3477
2023-07-13,BRL,5.3747
2023-07-14,BRL,5.3847
2023-07-15,BRL,5.3847
2023-07-16,BRL,5.3847
2023-07-17,BRL,5.396
2023-07-18,BRL,5.4001
2023-07-19,BRL,5.3996
2023-07-20,BRL,5.3665
2023-07-21,BRL,5.3437
2023-07-22,BRL,5.3437
2023-07-23,BRL,5.3437
2023-07-24,BRL,5.2981
2023-07-25,BRL,5.2178
2023-07-26,BRL,5.2401
2023-07-27,BRL,5.2667
2023-07-28,BRL,5.1996
2023-07-29,BRL,5.1996
2023-07-30,BRL,5.1996
2023-07-31,BRL,5.2031
2023-08-01,BRL,5.2148
2023-08-02,BRL,5.2561
2023-08-03,BRL,5.2996
2023-08-04,BRL,5.3729
2023-08-05,BRL,5.3729
2023-08-06,BRL,5.3729
2023-08-07,BRL,5.3609
2023-08-08,BRL,5.397
2023-08-09,BRL,5.3664
2023-08-10,BRL,5.3872
2023-08-11,BRL,5.3656
2023-08-12,BRL,5.3656
2023-08-13,BRL,5.3656
2023-08-14,BRL,5.3764
2023-08-15,BRL,5.4295
2023-08-16,BRL,5.4276
2023-08-17,BRL,5.4127
2023-08-18,BRL,5.4076
2023-08-19,BRL,5.4076
2023-08-20,BRL,5.4076
2023-08-21,BRL,5.414
2023-08-22,BRL,5.3891
2023-08-23,BRL,5.3306
2023-08-24,BRL,5.2865
2023-08-25,BRL,5.2524
2023-08-26,BRL,5.2524
2023-08-27,BRL,5.2524
2023-08-28,BRL,5.2633
2023-08-29,BRL,5.2762
2023-08-30,BRL,5.2877
2023-08-31,BRL,5.3082
2023-09-01,BRL,5.3495
2023-09-02,BRL,5.3495
2023-09-03,BRL,5.3495
2023-09-04,BRL,5.3328
2023-09-05,BRL,5.3184
2023-09-06,BRL,5.3502
2023-09-07,BRL,5.333
2023-09-08,BRL,5.3238
2023-09-09,BRL,5.3238
2023-09-10,BRL,5.3238
2023-09-11,BRL,5.3205
2023-09-12,BRL,5.292
2023-09-13,BRL,5.313
2023-09-14,BRL,5.2652
2023-09-15,BRL,5.186
2023-09-16,BRL,5.186
2023-09-17,BRL,5.186
2023-09-18,BRL,5.1905
2023-09-19,BRL,5.1914
2023-09-20,BRL,5.1982
2023-09-21,BRL,5.2092
2023-09-22,BRL,5.2295
2023-09-23,BRL,5.2295
2023-09-24,BRL,5.2295
2023-09-25,BRL,5.2516
2023-09-26,BRL,5.2721
2023-09-27,BRL,5.2716
2023-09-28,BRL,5.3115
2023-09-29,BRL,5.3065
2023-09-30,BRL,5.3065
2023-10-01,BRL,5.3065
2023-10-02,BRL,5.325
2023-10-03,BRL,5.337
2023-10-04,BRL,5.3955
2023-10-05,BRL,5.4372
2023-10-06,BRL,5.4634
2023-10-07,BRL,5.4634
2023-10-08,BRL,5.4634
2023-10-09,BRL,5.4385
2023-10-10,BRL,5.4212
2023-10-11,BRL,5.3461
2023-10-12,BRL,5.3604
2023-10-13,BRL,5.3352
2023-10-14,BRL,5.3352
2023-10-15,BRL,5.3352
2023-10-16,BRL,5.333
2023-10-17,BRL,5.3305
2023-10-18,BRL,5.3295
2023-10-19,BRL,5.352
2023-10-20,BRL,5.355
2023-10-21,BRL,5.355
2023-10-22,BRL,5.355
2023-10-23,BRL,5.3524
2023-10-24,BRL,5.3373
2023-10-25,BRL,5.2863
2023-10-26,BRL,5.2694
2023-10-27,BRL,5.2451
2023-10-28,BRL,5.2451
2023-10-29,BRL,5.2451
2023-10-30,BRL,5.2952
2023-10-31,BRL,5.3743
2023-11-01,BRL,5.2963
2023-11-02,BRL,5.2818
2023-11-03,BRL,5.2423
2023-11-04,BRL,5.2423
2023-11-05,BRL,5.2423
2023-11-06,BRL,5.2595
2023-11-07,BRL,5.1967
2023-11-08,BRL,5.2132
2023-11-09,BRL,5.2378
2023-11-10,BRL,5.2579
2023-11-11,BRL,5.2579
2023-11-12,BRL,5.2579
2023-11-13,BRL,5.2599
2023-11-14,BRL,5.2449
2023-11-15,BRL,5.2829
2023-11-16,BRL,5.2703
2023-11-17,BRL,5.2947
2023-11-18,BRL,5.2947
2023-11-19,BRL,5.2947
2023-11-20,BRL,5.3364
2023-11-21,BRL,5.3454
2023-11-22,BRL,5.3402
2023-11-23,BRL,5.3367
2023-11-24,BRL,5.3325
2023-11-25,BRL,5.3325
2023-11-26,BRL,5.3325
2023-11-27,BRL,5.3522
2023-11-28,BRL,5.3593
2023-11-29,BRL,5.3785
2023-11-30,BRL,5.3984
2023-12-01,BRL,5.3538
2023-12-02,BRL,5.3538
2023-12-03,BRL,5.3538
2023-12-04,BRL,5.3175
2023-12-05,BRL,5.3636
2023-12-06,BRL,5.2994
2023-12-07,BRL,5.2614
2023-12-08,BRL,5.2933
2023-12-09,BRL,5.2933
2023-12-10,BRL,5.2933
2023-12-11,BRL,5.3169
2023-12-12,BRL,5.3327
2023-12-13,BRL,5.3609
2023-12-14,BRL,5.3349
2023-12-15,BRL,5.4085
2023-12-16,BRL,5.4085
